Date,Store,Store_Type,Store_Status,Promo,Promo2,School_Holiday,Customers,Sales
2022-06-04,9,pharmacy,1,0,0,1,97,44
2022-06-05,9,convenience,1,0,0,1,85,0
2022-06-06,9,convenience,1,0,0,1,112,17
2022-06-07,9,pharmacy,1,0,0,1,83,0
2022-06-08,9,supermarket,1,0,0,1,96,0
2022-06-09,9,pharmacy,1,0,0,1,108,0
2022-06-10,9,pharmacy,1,1,0,1,78,852
2022-06-11,9,supermarket,0,0,0,1,0,0
2022-06-12,9,supermarket,1,0,0,1,90,167
2022-06-13,9,convenience,1,0,0,1,90,4
2022-06-14,9,convenience,1,1,1,1,104,1031
2022-06-15,9,convenience,1,0,0,1,94,223
2022-06-16,9,convenience,1,0,0,1,106,0
2022-06-17,9,supermarket,1,0,0,1,98,14
2022-06-18,9,pharmacy,1,1,0,1,79,950
2022-06-19,9,convenience,1,0,1,1,98,12
2022-06-20,9,convenience,1,0,0,1,87,0
2022-06-21,9,supermarket,1,0,0,1,77,234
2022-06-22,9,supermarket,1,1,0,1,111,1451
2022-06-23,9,pharmacy,1,0,0,1,96,0
2022-06-24,9,pharmacy,1,0,0,1,95,135
2022-06-25,9,supermarket,1,0,1,1,92,160
2022-06-26,9,convenience,1,1,0,1,104,1055
2022-06-27,9,convenience,1,0,0,1,99,75
2022-06-28,9,convenience,1,0,0,1,104,155
2022-06-29,9,pharmacy,0,0,0,1,0,0
2022-06-30,9,convenience,1,0,0,1,78,57
2022-07-01,9,convenience,1,0,0,1,91,13
2022-07-02,9,supermarket,1,0,0,1,78,0
2022-07-03,9,convenience,1,1,0,1,108,834
2022-07-04,9,supermarket,1,0,0,1,88,77
2022-07-05,9,convenience,1,1,0,1,91,894
2022-07-06,9,pharmacy,1,0,1,1,80,0
2022-07-07,9,convenience,1,1,0,1,113,931
2022-07-08,9,convenience,1,0,1,1,97,0
2022-07-09,9,supermarket,0,0,0,1,0,0
2022-07-10,9,supermarket,1,0,1,1,88,70
2022-07-11,9,supermarket,1,1,0,1,90,1303
2022-07-12,9,convenience,1,1,0,1,98,879
2022-07-13,9,convenience,1,0,0,1,103,28
2022-07-14,9,pharmacy,1,0,1,1,80,112
2022-07-15,9,convenience,1,0,0,1,105,0
2022-07-16,9,pharmacy,0,0,0,1,0,0
2022-07-17,9,supermarket,1,0,0,1,86,82
2022-07-18,9,supermarket,1,0,0,1,75,110
2022-07-19,9,supermarket,1,0,0,1,89,5
2022-07-20,9,pharmacy,1,1,0,1,96,1007
2022-07-21,9,convenience,1,1,0,1,105,965
2022-07-22,9,supermarket,1,0,0,1,116,0
2022-07-23,9,convenience,1,1,0,1,90,839
2022-07-24,9,convenience,1,0,0,1,87,86
2022-07-25,9,supermarket,1,1,1,1,117,1573
2022-07-26,9,pharmacy,1,0,0,1,92,92
2022-07-27,9,convenience,1,1,0,1,68,355
2022-07-28,9,supermarket,1,0,1,1,84,139
2022-07-29,9,convenience,1,0,0,1,84,146
2022-07-30,9,convenience,1,0,0,1,78,0
2022-07-31,9,convenience,1,0,0,1,91,0
2022-08-01,9,convenience,1,0,0,1,76,143
2022-08-02,9,convenience,1,0,0,1,89,5
2022-08-03,9,pharmacy,0,1,1,1,0,0
2022-08-04,9,pharmacy,1,0,0,1,106,0
2022-08-05,9,supermarket,1,0,0,1,94,263
2022-08-06,9,pharmacy,1,0,0,1,93,78
2022-08-07,9,pharmacy,1,0,0,1,94,0
2022-08-08,9,pharmacy,0,0,0,1,0,0
2022-08-09,9,convenience,1,1,0,1,88,782
2022-08-10,9,convenience,1,0,1,1,85,121
2022-08-11,9,supermarket,1,0,0,1,74,58
2022-08-12,9,supermarket,1,0,0,1,92,0
2022-08-13,9,supermarket,1,0,0,1,83,49
2022-08-14,9,convenience,1,0,0,1,80,53
2022-08-15,9,pharmacy,1,0,0,1,95,80
2022-08-16,9,pharmacy,1,1,0,1,59,811
2022-08-17,9,convenience,1,0,1,1,95,221
2022-08-18,9,supermarket,1,0,0,1,92,41
2022-08-19,9,supermarket,1,0,0,1,83,0
2022-08-20,9,supermarket,1,1,0,1,98,1263
2022-08-21,9,convenience,1,1,0,1,65,558
2022-08-22,9,supermarket,1,0,0,1,104,0
2022-08-23,9,supermarket,0,1,0,1,0,0
2022-08-24,9,convenience,1,0,1,1,95,43
2022-08-25,9,pharmacy,1,0,1,1,91,0
2022-08-26,9,convenience,1,1,0,1,85,646
2022-08-27,9,convenience,0,1,0,1,0,0
2022-08-28,9,convenience,1,1,0,1,91,869
2022-08-29,9,convenience,1,1,0,1,85,685
2022-08-30,9,pharmacy,1,1,0,1,124,1430
2022-08-31,9,supermarket,1,0,0,1,99,0
2022-09-01,9,convenience,1,0,0,0,85,54
2022-09-02,9,pharmacy,1,0,0,0,98,31
2022-09-03,9,supermarket,1,1,0,0,113,1099
2022-09-04,9,supermarket,1,0,0,0,106,10
2022-09-05,9,supermarket,1,0,0,0,103,0
2022-09-06,9,convenience,1,1,0,0,110,915
2022-09-07,9,convenience,1,1,1,0,110,863
2022-09-08,9,supermarket,1,0,0,0,100,0
2022-09-09,9,supermarket,0,0,0,0,0,0
2022-09-10,9,supermarket,0,0,0,0,0,0
2022-09-11,9,supermarket,1,0,0,0,94,0
2022-09-12,9,supermarket,1,0,0,0,97,8
2022-09-13,9,supermarket,1,1,0,0,80,992
2022-09-14,9,pharmacy,1,0,0,0,112,0
2022-09-15,9,supermarket,1,0,0,0,94,0
2022-09-16,9,convenience,0,0,0,0,0,0
2022-09-17,9,convenience,1,0,0,0,97,0
2022-09-18,9,convenience,0,0,0,0,0,0
2022-09-19,9,supermarket,1,1,0,0,87,1185
2022-09-20,9,convenience,1,1,0,0,108,1160
2022-09-21,9,pharmacy,1,0,1,0,100,144
2022-09-22,9,supermarket,1,1,0,0,88,1016
2022-09-23,9,convenience,1,0,0,0,110,34
2022-09-24,9,pharmacy,1,0,0,0,94,58
2022-09-25,9,pharmacy,1,0,0,0,93,223
2022-09-26,9,convenience,1,0,0,0,95,42
2022-09-27,9,pharmacy,1,0,0,0,109,46
2022-09-28,9,convenience,1,0,0,0,113,0
2022-09-29,9,pharmacy,1,0,0,0,93,0
2022-09-30,9,supermarket,1,0,0,0,100,135
2022-10-01,9,supermarket,1,0,0,0,116,34
2022-10-02,9,supermarket,1,0,0,0,113,44
2022-10-03,9,supermarket,1,0,1,0,112,107
2022-10-04,9,supermarket,1,0,0,0,109,85
2022-10-05,9,convenience,1,0,0,0,118,72
2022-10-06,9,supermarket,1,1,0,0,122,1527
2022-10-07,9,supermarket,0,0,0,0,0,0
2022-10-08,9,supermarket,1,0,0,0,93,20
2022-10-09,9,supermarket,1,0,0,0,89,91
2022-10-10,9,pharmacy,1,0,0,0,101,0
2022-10-11,9,supermarket,0,1,0,0,0,0
2022-10-12,9,supermarket,1,0,0,0,92,8
2022-10-13,9,convenience,1,0,0,0,99,14
2022-10-14,9,pharmacy,1,1,1,0,85,1007
2022-10-15,9,convenience,1,0,0,0,99,0
2022-10-16,9,supermarket,1,0,0,0,101,0
2022-10-17,9,convenience,1,1,0,0,99,951
2022-10-18,9,convenience,1,1,0,0,95,989
2022-10-19,9,supermarket,1,0,0,0,93,36
2022-10-20,9,pharmacy,1,0,0,0,95,0
2022-10-21,9,pharmacy,1,1,0,0,105,1182
2022-10-22,9,convenience,1,0,0,0,107,0
2022-10-23,9,supermarket,1,0,0,0,130,0
2022-10-24,9,convenience,1,0,0,0,99,0
2022-10-25,9,convenience,1,0,0,0,109,0
2022-10-26,9,convenience,1,0,0,0,101,51
2022-10-27,9,supermarket,1,0,1,0,99,0
2022-10-28,9,supermarket,0,1,0,0,0,0
2022-10-29,9,pharmacy,1,0,0,0,104,21
2022-10-30,9,supermarket,0,0,0,0,0,0
2022-10-31,9,convenience,1,0,0,0,93,90
2022-11-01,9,convenience,1,1,1,0,119,1139
2022-11-02,9,pharmacy,1,0,0,0,107,127
2022-11-03,9,supermarket,0,0,0,0,0,0
2022-11-04,9,convenience,1,0,0,0,101,46
2022-11-05,9,pharmacy,1,0,0,0,90,0
2022-11-06,9,pharmacy,1,1,0,0,97,1148
2022-11-07,9,convenience,1,0,0,0,103,0
2022-11-08,9,convenience,1,0,0,0,101,80
2022-11-09,9,supermarket,1,1,0,0,105,1483
2022-11-10,9,pharmacy,1,0,0,0,112,120
2022-11-11,9,convenience,1,0,0,0,116,28
2022-11-12,9,pharmacy,1,0,1,0,96,7
2022-11-13,9,supermarket,1,0,0,0,89,0
2022-11-14,9,convenience,1,0,0,0,100,0
2022-11-15,9,supermarket,1,0,0,0,95,4
2022-11-16,9,pharmacy,1,0,1,0,97,0
2022-11-17,9,supermarket,1,0,0,0,111,32
2022-11-18,9,supermarket,1,0,0,0,107,0
2022-11-19,9,pharmacy,1,1,0,0,111,1243
2022-11-20,9,supermarket,1,1,0,0,101,1336
2022-11-21,9,pharmacy,1,0,0,0,82,15
2022-11-22,9,convenience,1,1,0,0,73,548
2022-11-23,9,pharmacy,1,0,0,0,94,0
2022-11-24,9,pharmacy,0,0,0,0,0,0
2022-11-25,9,convenience,0,0,0,0,0,0
2022-11-26,9,pharmacy,1,0,0,0,110,0
2022-11-27,9,convenience,1,0,0,0,98,0
2022-11-28,9,convenience,1,0,0,0,115,90
2022-11-29,9,pharmacy,0,0,1,0,0,0
2022-11-30,9,supermarket,1,0,0,0,103,17
2022-12-01,9,supermarket,1,1,0,0,101,1192
2022-12-02,9,convenience,1,0,0,0,90,0
2022-12-03,9,supermarket,1,0,0,0,94,14
2022-12-04,9,supermarket,1,1,0,0,113,1494
2022-12-05,9,pharmacy,1,0,0,0,84,14
2022-12-06,9,convenience,1,0,0,0,108,49
2022-12-07,9,convenience,1,0,0,0,111,0
2022-12-08,9,pharmacy,1,1,0,0,130,1589
2022-12-09,9,supermarket,1,1,0,0,124,1621
2022-12-10,9,convenience,1,0,0,0,101,0
2022-12-11,9,supermarket,1,0,0,0,82,0
2022-12-12,9,convenience,1,0,0,0,96,117
2022-12-13,9,convenience,1,0,0,0,113,294
2022-12-14,9,convenience,1,1,0,0,111,830
2022-12-15,9,convenience,1,0,0,0,113,0
2022-12-16,9,supermarket,1,0,0,0,137,0
2022-12-17,9,supermarket,1,0,0,0,91,104
2022-12-18,9,supermarket,1,0,0,0,109,35
2022-12-19,9,supermarket,1,1,1,0,81,920
2022-12-20,9,pharmacy,1,1,0,0,103,991
2022-12-21,9,convenience,1,0,1,0,105,101
2022-12-22,9,convenience,1,1,0,0,66,573
2022-12-23,9,convenience,1,0,0,0,90,0
2022-12-24,9,pharmacy,1,0,0,0,101,0
2022-12-25,9,supermarket,1,0,0,0,101,0
2022-12-26,9,convenience,1,0,0,0,106,0
2022-12-27,9,supermarket,1,0,0,0,119,0
2022-12-28,9,supermarket,0,0,1,0,0,0
2022-12-29,9,pharmacy,1,0,0,0,100,236
2022-12-30,9,pharmacy,1,0,0,0,85,32
2022-12-31,9,supermarket,1,0,0,0,88,0
2023-01-01,9,convenience,1,0,0,0,98,37
2023-01-02,9,convenience,1,0,0,0,105,16
2023-01-03,9,pharmacy,1,1,0,0,108,1097
2023-01-04,9,pharmacy,1,0,1,0,91,0
2023-01-05,9,pharmacy,1,0,0,0,105,0
2023-01-06,9,pharmacy,1,0,0,0,96,0
2023-01-07,9,pharmacy,1,0,0,0,95,0
2023-01-08,9,pharmacy,1,0,0,0,102,0
2023-01-09,9,pharmacy,1,0,0,0,96,248
2023-01-10,9,convenience,1,0,0,0,102,240
2023-01-11,9,pharmacy,1,1,0,0,96,1100
2023-01-12,9,pharmacy,1,0,0,0,110,2
2023-01-13,9,convenience,1,0,0,0,89,0
2023-01-14,9,convenience,1,0,0,0,99,57
2023-01-15,9,supermarket,1,0,0,0,97,0
2023-01-16,9,pharmacy,1,0,0,0,91,125
2023-01-17,9,pharmacy,1,0,1,0,107,91
2023-01-18,9,pharmacy,1,0,1,0,106,0
2023-01-19,9,pharmacy,0,1,0,0,0,0
2023-01-20,9,supermarket,1,0,0,0,99,96
2023-01-21,9,convenience,1,1,0,0,113,1086
2023-01-22,9,convenience,1,0,0,0,131,0
2023-01-23,9,pharmacy,1,0,0,0,113,0
2023-01-24,9,pharmacy,1,0,0,0,101,0
2023-01-25,9,pharmacy,1,0,0,0,117,0
2023-01-26,9,supermarket,1,0,0,0,103,0
2023-01-27,9,supermarket,1,1,0,0,100,1289
2023-01-28,9,convenience,0,0,0,0,0,0
2023-01-29,9,pharmacy,1,1,1,0,104,1152
2023-01-30,9,pharmacy,1,1,0,0,99,1013
2023-01-31,9,pharmacy,1,0,0,0,93,16
2023-02-01,9,pharmacy,1,0,1,0,96,0
2023-02-02,9,supermarket,1,0,0,0,117,0
2023-02-03,9,convenience,1,1,0,0,116,928
2023-02-04,9,convenience,0,1,0,0,0,0
2023-02-05,9,supermarket,1,0,0,0,116,177
2023-02-06,9,pharmacy,1,0,0,0,96,24
2023-02-07,9,convenience,1,0,1,0,104,143
2023-02-08,9,convenience,1,1,0,0,96,886
2023-02-09,9,supermarket,1,1,0,0,98,1037
2023-02-10,9,pharmacy,1,0,0,0,91,30
2023-02-11,9,convenience,1,0,0,0,115,0
2023-02-12,9,pharmacy,1,0,0,0,103,47
2023-02-13,9,convenience,1,0,1,0,101,157
2023-02-14,9,supermarket,1,1,1,0,99,1137
2023-02-15,9,pharmacy,0,0,0,0,0,0
2023-02-16,9,supermarket,1,0,0,0,110,86
2023-02-17,9,convenience,1,0,0,0,85,135
2023-02-18,9,supermarket,1,0,1,0,107,98
2023-02-19,9,supermarket,1,0,0,0,100,0
2023-02-20,9,supermarket,1,1,0,0,98,1064
2023-02-21,9,convenience,0,0,0,0,0,0
2023-02-22,9,pharmacy,1,0,0,0,105,0
2023-02-23,9,supermarket,0,0,0,0,0,0
2023-02-24,9,pharmacy,1,0,0,0,101,118
2023-02-25,9,convenience,1,0,0,0,89,0
2023-02-26,9,pharmacy,1,0,0,0,109,163
2023-02-27,9,supermarket,1,0,0,0,91,0
2023-02-28,9,supermarket,1,0,0,0,99,0
2023-03-01,9,supermarket,1,1,0,0,101,1205
2023-03-02,9,supermarket,1,0,0,0,95,75
2023-03-03,9,supermarket,0,0,1,0,0,0
2023-03-04,9,supermarket,1,0,0,0,108,189
2023-03-05,9,convenience,0,1,0,0,0,0
2023-03-06,9,convenience,1,0,0,0,96,0
2023-03-07,9,convenience,1,0,0,0,111,150
2023-03-08,9,pharmacy,1,0,0,0,96,59
2023-03-09,9,pharmacy,0,0,0,0,0,0
2023-03-10,9,convenience,1,1,1,0,102,941
2023-03-11,9,pharmacy,1,1,0,0,106,1187
2023-03-12,9,pharmacy,1,0,0,0,117,0
2023-03-13,9,supermarket,1,1,0,0,80,978
2023-03-14,9,supermarket,1,0,0,0,110,0
2023-03-15,9,pharmacy,1,0,0,0,106,0
2023-03-16,9,pharmacy,0,1,0,0,0,0
2023-03-17,9,convenience,1,0,0,0,111,0
2023-03-18,9,pharmacy,1,0,1,0,91,0
2023-03-19,9,supermarket,1,1,0,0,97,1159
2023-03-20,9,pharmacy,1,0,0,0,96,0
2023-03-21,9,convenience,1,0,1,0,120,0
2023-03-22,9,supermarket,1,0,0,0,92,0
2023-03-23,9,supermarket,1,1,0,0,84,1048
2023-03-24,9,supermarket,1,1,0,0,118,1425
2023-03-25,9,supermarket,1,0,1,0,110,31
2023-03-26,9,pharmacy,1,1,0,0,98,1048
2023-03-27,9,convenience,1,1,0,0,99,739
2023-03-28,9,pharmacy,1,0,0,0,129,0
2023-03-29,9,pharmacy,0,1,1,0,0,0
2023-03-30,9,supermarket,1,0,0,0,97,43
2023-03-31,9,convenience,1,0,0,0,95,0
2023-04-01,9,supermarket,1,0,0,0,93,0
2023-04-02,9,pharmacy,1,0,0,0,104,144
2023-04-03,9,pharmacy,1,0,0,0,90,59
2023-04-04,9,supermarket,0,0,0,0,0,0
2023-04-05,9,pharmacy,1,0,0,0,93,0
2023-04-06,9,pharmacy,1,0,0,0,99,0
2023-04-07,9,supermarket,1,0,0,0,85,28
2023-04-08,9,pharmacy,1,1,0,0,99,1038
2023-04-09,9,convenience,1,1,0,0,108,857
2023-04-10,9,supermarket,1,1,0,0,115,1428
2023-04-11,9,convenience,1,0,0,0,101,181
2023-04-12,9,pharmacy,1,1,0,0,103,1185
2023-04-13,9,pharmacy,1,0,0,0,117,7
2023-04-14,9,supermarket,1,0,0,0,100,0
2023-04-15,9,pharmacy,1,0,0,0,120,0
2023-04-16,9,supermarket,1,0,1,0,106,0
2023-04-17,9,supermarket,1,1,0,0,92,1143
2023-04-18,9,supermarket,1,0,0,0,90,118
2023-04-19,9,supermarket,0,0,0,0,0,0
2023-04-20,9,supermarket,1,1,0,0,105,1277
2023-04-21,9,convenience,1,0,0,0,99,18
2023-04-22,9,supermarket,1,1,0,0,105,1265
2023-04-23,9,convenience,0,1,0,0,0,0
2023-04-24,9,pharmacy,1,0,0,0,123,4
2023-04-25,9,supermarket,1,0,0,0,109,6
2023-04-26,9,pharmacy,1,0,0,0,111,0
2023-04-27,9,supermarket,1,0,0,0,86,0
2023-04-28,9,convenience,1,0,1,0,115,0
2023-04-29,9,convenience,1,0,0,0,106,23
2023-04-30,9,convenience,1,1,0,0,88,761
2023-05-01,9,pharmacy,1,1,0,0,74,1072
2023-05-02,9,supermarket,1,1,0,0,101,1250
2023-05-03,9,pharmacy,1,0,1,0,80,157
2023-05-04,9,convenience,1,0,1,0,103,148
2023-05-05,9,pharmacy,1,0,0,0,107,42
2023-05-06,9,convenience,1,0,0,0,118,0
2023-05-07,9,convenience,1,1,0,0,117,963
2023-05-08,9,convenience,1,1,0,0,95,794
2023-05-09,9,supermarket,0,0,0,0,0,0
2023-05-10,9,supermarket,1,1,0,0,98,1202
2023-05-11,9,convenience,1,0,0,0,117,0
2023-05-12,9,pharmacy,1,0,0,0,103,0
2023-05-13,9,pharmacy,0,0,0,0,0,0
2023-05-14,9,supermarket,1,0,0,0,104,2
2023-05-15,9,convenience,1,1,0,0,101,885
2023-05-16,9,pharmacy,1,1,0,0,114,1248
2023-05-17,9,convenience,1,0,1,0,111,0
2023-05-18,9,pharmacy,1,0,0,0,109,1
2023-05-19,9,supermarket,1,0,0,0,100,0
2023-05-20,9,convenience,1,1,1,0,73,693
2023-05-21,9,convenience,1,1,0,0,103,940
2023-05-22,9,pharmacy,1,1,0,0,75,899
2023-05-23,9,pharmacy,1,1,0,0,94,1109
2023-05-24,9,pharmacy,0,0,1,0,0,0
2023-05-25,9,convenience,1,0,0,0,118,0
2023-05-26,9,supermarket,0,0,0,0,0,0
2023-05-27,9,supermarket,1,0,0,0,104,0
2023-05-28,9,pharmacy,1,1,0,0,102,1171
2023-05-29,9,supermarket,1,1,0,0,96,1135
2023-05-30,9,pharmacy,1,0,0,0,111,0
2023-05-31,9,supermarket,0,0,0,0,0,0
2023-06-01,9,convenience,1,0,1,1,100,0
2023-06-02,9,pharmacy,1,0,0,1,95,184
2023-06-03,9,supermarket,1,0,1,1,88,0
2023-06-04,9,convenience,1,0,0,1,85,7
2023-06-05,9,supermarket,1,1,0,1,76,899
2023-06-06,9,convenience,1,0,0,1,81,92
2023-06-07,9,convenience,1,0,0,1,76,0
2023-06-08,9,supermarket,1,0,0,1,75,82
2023-06-09,9,supermarket,1,1,0,1,112,1292
2023-06-10,9,convenience,1,1,0,1,69,570
2023-06-11,9,convenience,1,0,0,1,82,87
2023-06-12,9,convenience,1,1,0,1,66,567
2023-06-13,9,pharmacy,1,0,0,1,92,61
2023-06-14,9,convenience,0,0,0,1,0,0
2023-06-15,9,pharmacy,1,0,0,1,93,0
2023-06-16,9,convenience,1,0,0,1,91,23
2023-06-17,9,pharmacy,1,0,0,1,102,0
2023-06-18,9,convenience,1,1,0,1,99,889
2023-06-19,9,convenience,0,1,0,1,0,0
2023-06-20,9,convenience,1,0,0,1,99,0
2023-06-21,9,supermarket,1,0,0,1,82,44
2023-06-22,9,supermarket,1,0,0,1,106,31
2023-06-23,9,convenience,1,0,0,1,93,0
2023-06-24,9,pharmacy,1,0,0,1,77,0
2023-06-25,9,pharmacy,1,0,0,1,106,0
2023-06-26,9,convenience,1,1,0,1,105,900
2023-06-27,9,supermarket,0,1,0,1,0,0
2023-06-28,9,pharmacy,1,0,0,1,98,93
2023-06-29,9,supermarket,1,0,0,1,93,106
2023-06-30,9,pharmacy,1,0,0,1,98,0
2023-07-01,9,convenience,1,0,0,1,87,0
2023-07-02,9,supermarket,1,0,0,1,83,0
2023-07-03,9,pharmacy,1,0,0,1,84,133
2023-07-04,9,convenience,0,0,0,1,0,0
2023-07-05,9,convenience,1,1,0,1,85,697
2023-07-06,9,convenience,1,0,0,1,81,0
2023-07-07,9,supermarket,0,1,0,1,0,0
2023-07-08,9,supermarket,1,0,0,1,88,0
2023-07-09,9,convenience,1,1,1,1,70,671
2023-07-10,9,supermarket,1,0,0,1,84,9
2023-07-11,9,pharmacy,1,0,0,1,121,21
2023-07-12,9,convenience,1,0,0,1,87,112
2023-07-13,9,convenience,1,0,0,1,90,162
2023-07-14,9,supermarket,1,0,0,1,98,84
2023-07-15,9,convenience,1,1,0,1,77,766
2023-07-16,9,pharmacy,1,1,0,1,88,820
2023-07-17,9,supermarket,1,0,0,1,86,0
2023-07-18,9,supermarket,1,0,0,1,80,138
2023-07-19,9,convenience,1,0,0,1,83,0
2023-07-20,9,convenience,1,1,1,1,104,1046
2023-07-21,9,convenience,1,1,1,1,71,651
2023-07-22,9,supermarket,1,0,1,1,106,78
2023-07-23,9,convenience,1,0,0,1,87,0
2023-07-24,9,pharmacy,1,1,1,1,108,1264
2023-07-25,9,convenience,1,0,0,1,76,0
2023-07-26,9,convenience,1,0,1,1,83,23
2023-07-27,9,supermarket,1,0,0,1,92,0
2023-07-28,9,convenience,1,1,0,1,84,875
2023-07-29,9,supermarket,1,0,0,1,87,83
2023-07-30,9,convenience,1,1,0,1,88,615
2023-07-31,9,pharmacy,1,0,0,1,72,0
2023-08-01,9,pharmacy,1,0,1,1,90,0
2023-08-02,9,supermarket,1,0,0,1,82,69
2023-08-03,9,supermarket,0,1,0,1,0,0
2023-08-04,9,convenience,1,0,1,1,85,0
2023-08-05,9,convenience,1,0,0,1,85,0
2023-08-06,9,pharmacy,1,0,1,1,89,72
2023-08-07,9,convenience,1,0,0,1,95,0
2023-08-08,9,pharmacy,1,1,0,1,63,798
2023-08-09,9,supermarket,1,0,0,1,72,0
2023-08-10,9,convenience,0,1,0,1,0,0
2023-08-11,9,supermarket,1,1,1,1,103,1119
2023-08-12,9,convenience,1,0,1,1,85,0
2023-08-13,9,pharmacy,1,1,0,1,109,1176
2023-08-14,9,supermarket,1,0,0,1,89,0
2023-08-15,9,supermarket,0,0,0,1,0,0
2023-08-16,9,convenience,1,0,0,1,81,0
2023-08-17,9,supermarket,1,1,0,1,93,1126
2023-08-18,9,pharmacy,0,0,0,1,0,0
2023-08-19,9,supermarket,1,0,0,1,97,0
2023-08-20,9,supermarket,1,1,0,1,82,936
2023-08-21,9,convenience,1,1,0,1,108,766
2023-08-22,9,supermarket,1,0,0,1,100,0
2023-08-23,9,convenience,1,0,0,1,96,0
2023-08-24,9,convenience,1,0,0,1,105,62
2023-08-25,9,supermarket,1,0,0,1,78,97
2023-08-26,9,pharmacy,1,0,0,1,96,0
2023-08-27,9,convenience,1,0,0,1,98,29
2023-08-28,9,supermarket,1,0,1,1,91,65
2023-08-29,9,convenience,1,1,0,1,90,735
2023-08-30,9,pharmacy,1,0,0,1,72,77
2023-08-31,9,pharmacy,1,0,0,1,84,13
2023-09-01,9,convenience,1,0,0,0,94,0
2023-09-02,9,pharmacy,1,0,0,0,118,14
2023-09-03,9,supermarket,1,0,0,0,105,0
2023-09-04,9,supermarket,1,0,0,0,102,14
2023-09-05,9,convenience,1,0,0,0,95,0
2023-09-06,9,pharmacy,1,0,0,0,93,2
2023-09-07,9,supermarket,1,0,0,0,82,0
2023-09-08,9,supermarket,1,0,0,0,101,28
2023-09-09,9,supermarket,1,0,0,0,94,119
2023-09-10,9,convenience,1,0,0,0,114,12
2023-09-11,9,convenience,0,0,0,0,0,0
2023-09-12,9,supermarket,1,0,0,0,106,0
2023-09-13,9,supermarket,1,1,0,0,113,1499
2023-09-14,9,pharmacy,1,0,0,0,96,0
2023-09-15,9,pharmacy,1,1,0,0,103,1007
2023-09-16,9,pharmacy,1,1,0,0,80,852
2023-09-17,9,convenience,0,1,0,0,0,0
2023-09-18,9,supermarket,1,0,0,0,96,0
2023-09-19,9,convenience,1,1,0,0,105,832
2023-09-20,9,supermarket,1,1,0,0,104,888
2023-09-21,9,pharmacy,1,0,0,0,111,0
2023-09-22,9,pharmacy,1,0,0,0,118,0
2023-09-23,9,pharmacy,1,1,0,0,98,1226
2023-09-24,9,pharmacy,1,0,1,0,89,71
2023-09-25,9,supermarket,1,0,1,0,103,32
2023-09-26,9,pharmacy,1,1,0,0,99,1305
2023-09-27,9,supermarket,1,0,0,0,85,0
2023-09-28,9,supermarket,1,0,1,0,88,0
2023-09-29,9,convenience,1,0,0,0,81,203
2023-09-30,9,pharmacy,1,0,0,0,92,0
2023-10-01,9,pharmacy,1,1,0,0,102,1039
2023-10-02,9,convenience,1,0,0,0,98,81
2023-10-03,9,supermarket,1,1,0,0,111,1276
2023-10-04,9,pharmacy,1,0,0,0,106,125
2023-10-05,9,supermarket,1,0,0,0,107,83
2023-10-06,9,convenience,1,0,0,0,99,0
2023-10-07,9,supermarket,1,0,1,0,108,98
2023-10-08,9,pharmacy,0,1,0,0,0,0
2023-10-09,9,supermarket,1,0,0,0,107,13
2023-10-10,9,supermarket,1,1,0,0,118,1474
2023-10-11,9,pharmacy,1,0,0,0,107,0
2023-10-12,9,pharmacy,1,0,0,0,111,151
2023-10-13,9,supermarket,1,0,0,0,96,6
2023-10-14,9,supermarket,1,1,0,0,111,1360
2023-10-15,9,convenience,0,0,1,0,0,0
2023-10-16,9,pharmacy,1,0,0,0,97,0
2023-10-17,9,supermarket,0,0,0,0,0,0
2023-10-18,9,pharmacy,1,0,1,0,104,86
2023-10-19,9,convenience,0,0,0,0,0,0
2023-10-20,9,supermarket,1,0,0,0,85,0
2023-10-21,9,supermarket,1,1,1,0,90,997
2023-10-22,9,supermarket,1,0,0,0,88,0
2023-10-23,9,pharmacy,0,0,0,0,0,0
2023-10-24,9,convenience,1,0,0,0,78,141
2023-10-25,9,pharmacy,1,0,0,0,97,0
2023-10-26,9,supermarket,1,0,0,0,91,5
2023-10-27,9,convenience,0,1,0,0,0,0
2023-10-28,9,supermarket,1,1,0,0,104,1201
2023-10-29,9,supermarket,1,0,1,0,110,0
2023-10-30,9,pharmacy,1,0,0,0,105,105
2023-10-31,9,supermarket,1,1,0,0,99,1203
2023-11-01,9,convenience,1,1,0,0,88,737
2023-11-02,9,supermarket,1,0,1,0,102,300
2023-11-03,9,supermarket,1,0,0,0,96,0
2023-11-04,9,pharmacy,1,1,0,0,98,906
2023-11-05,9,convenience,1,0,0,0,109,65
2023-11-06,9,pharmacy,1,0,1,0,79,0
2023-11-07,9,supermarket,1,1,0,0,93,1162
2023-11-08,9,pharmacy,1,1,0,0,108,1231
2023-11-09,9,pharmacy,1,0,0,0,81,137
2023-11-10,9,pharmacy,1,0,0,0,86,0
2023-11-11,9,pharmacy,1,0,1,0,103,0
2023-11-12,9,supermarket,1,1,1,0,100,1193
2023-11-13,9,supermarket,1,1,0,0,121,1538
2023-11-14,9,convenience,1,1,0,0,112,1051
2023-11-15,9,pharmacy,1,0,0,0,118,51
2023-11-16,9,pharmacy,1,0,0,0,106,121
2023-11-17,9,convenience,1,0,0,0,117,0
2023-11-18,9,pharmacy,1,0,1,0,108,146
2023-11-19,9,convenience,1,0,0,0,102,0
